factor_date,factor_name,hold_start,hold_end,top_return,bottom_return,long_short_return
2009-05-31,magic_formula,2009-06-02,2009-06-30,-0.0032135678391484106,-0.002507017704181373,-0.0007065501349670373
2009-05-31,composite_growth,2009-06-02,2009-06-30,-0.017563760044198965,0.016905368369269935,-0.0344691284134689
2009-05-31,composite_strength,2009-06-02,2009-06-30,-0.003398406868017039,0.00050914657709329,-0.003907553445110329
2009-05-31,composite_momentum,2009-06-02,2009-06-30,0.0028095457717471958,1.4434697801812755,-1.4406602344095283
2009-05-31,fama_french_5_factor,2009-06-02,2009-06-30,-0.0006810889401313936,-0.002106529476302514,0.0014254405361711206
2009-06-30,composite_value,2009-07-02,2009-07-31,0.0934112034488799,0.11066051499010886,-0.017249311541228954
2009-06-30,magic_formula,2009-07-02,2009-07-31,0.1177372585901903,0.1026490567235368,0.015088201866653494
2009-06-30,pe,2009-07-02,2009-07-31,0.10061221907186252,0.10187263529875813,-0.0012604162268956137
2009-06-30,composite_growth,2009-07-02,2009-07-31,0.12618367444701678,0.094410871099749,0.031772803347267786
2009-06-30,composite_strength,2009-07-02,2009-07-31,0.11656871203541663,0.07768851377710516,0.038880198258311474
2009-06-30,composite_momentum,2009-07-02,2009-07-31,0.12160264712042547,0.08713164286127245,0.03447100425915302
2009-06-30,fama_french_5_factor,2009-07-02,2009-07-31,0.11303814126729206,0.07363743547079062,0.03940070579650144
2009-06-30,weighted_composite,2009-07-02,2009-07-31,0.1386508750367555,0.08271475048717974,0.05593612454957575
2009-09-30,magic_formula,2009-10-02,2009-10-30,-0.0056180255416797545,-0.01326110461905579,0.007643079077376036
2009-09-30,pe,2009-10-02,2009-10-30,-0.0058316771946437355,-0.01342709694245686,0.007595419747813125
2009-09-30,composite_value,2009-10-02,2009-10-30,-0.01898554914849796,-0.021381307900265684,0.0023957587517677223
2009-09-30,composite_growth,2009-10-02,2009-10-30,-0.008062311038462187,-0.017408809729000805,0.009346498690538618
2009-09-30,composite_strength,2009-10-02,2009-10-30,-0.0329783856870559,-0.010733301121521648,-0.02224508456553425
2009-09-30,composite_momentum,2009-10-02,2009-10-30,-0.0021895887429162126,-0.01972022537658276,0.017530636633666545
2009-09-30,fama_french_5_factor,2009-10-02,2009-10-30,-0.033850972886596185,-0.006673987522316301,-0.027176985364279885
2009-09-30,weighted_composite,2009-10-02,2009-10-30,-0.0167977005008542,-0.002322487756493846,-0.014475212744360354
2009-07-31,magic_formula,2009-08-04,2009-08-31,0.03311420941326918,0.04078447446980971,-0.007670265056540532
2009-07-31,composite_value,2009-08-04,2009-08-31,0.033688137640265424,0.06777423085516965,-0.034086093214904224
2009-07-31,pe,2009-08-04,2009-08-31,0.025659692406215323,0.04086448615914323,-0.015204793752927909
2009-07-31,composite_growth,2009-08-04,2009-08-31,0.04446456213906413,0.04232022572231674,0.0021443364167473902
2009-07-31,composite_strength,2009-08-04,2009-08-31,0.07651639339439636,0.014301423303325334,0.062214970091071034
2009-07-31,composite_momentum,2009-08-04,2009-08-31,0.0941053427815876,0.04818810788488863,0.045917234896698966
2009-07-31,fama_french_5_factor,2009-08-04,2009-08-31,0.07767667419181569,0.015476770568834017,0.062199903622981674
2009-07-31,weighted_composite,2009-08-04,2009-08-31,0.08656938781774054,0.028970099392938042,0.0575992884248025
2009-08-31,magic_formula,2009-09-02,2009-09-30,0.7362491726051406,0.09093000975175755,0.645319162853383
2009-08-31,composite_value,2009-09-02,2009-09-30,0.08316627701449657,0.1045099350004202,-0.021343657985923636
2009-08-31,pe,2009-09-02,2009-09-30,0.6957095605787049,0.08593350017947754,0.6097760603992274
2009-08-31,composite_growth,2009-09-02,2009-09-30,0.722623775551709,0.09073216851255642,0.6318916070391526
2009-08-31,composite_strength,2009-09-02,2009-09-30,0.779424431551298,0.07986220731913041,0.6995622242321676
2009-08-31,composite_momentum,2009-09-02,2009-09-30,0.7347016661145569,0.10964087872158146,0.6250607873929754
2009-08-31,fama_french_5_factor,2009-09-02,2009-09-30,0.7875177301028877,0.07920820161308251,0.7083095284898052
2009-08-31,weighted_composite,2009-09-02,2009-09-30,0.7881793586110963,0.09273383412028807,0.6954455244908082
2009-10-31,magic_formula,2009-11-03,2009-11-30,0.037789296449133605,0.03736276005118405,0.00042653639794955345
2009-10-31,weighted_composite,2009-11-03,2009-11-30,0.04482514879514765,0.05265375909569513,-0.007828610300547476
2009-10-31,pe,2009-11-03,2009-11-30,0.032113053682181265,0.0345624954468301,-0.002449441764648834
2009-10-31,composite_growth,2009-11-03,2009-11-30,0.03775813624152198,0.031562469783619006,0.006195666457902975
2009-10-31,composite_strength,2009-11-03,2009-11-30,0.04199938171451794,0.03896392303989676,0.003035458674621183
2009-10-31,composite_value,2009-11-03,2009-11-30,0.03477596014187797,0.035277488771419827,-0.0005015286295418572
2009-10-31,composite_momentum,2009-11-03,2009-11-30,0.030498765344533992,0.06004057911263518,-0.02954181376810119
2009-10-31,fama_french_5_factor,2009-11-03,2009-11-30,0.04322942624045321,0.037128372069909446,0.006101054170543761
2009-11-30,magic_formula,2009-12-02,2009-12-31,0.06101763403036769,0.04656444072123228,0.014453193309135408
2009-11-30,composite_value,2009-12-02,2009-12-31,0.05546334530577784,0.05853791062429657,-0.0030745653185187335
2009-11-30,pe,2009-12-02,2009-12-31,0.05323327846912108,0.05429522182347805,-0.00106194335435697
2009-11-30,composite_growth,2009-12-02,2009-12-31,0.05509824732333441,0.04930938731654194,0.005788860006792469
2009-11-30,composite_strength,2009-12-02,2009-12-31,0.0790028776160127,0.04741801010649946,0.03158486750951324
2009-11-30,composite_momentum,2009-12-02,2009-12-31,0.047333978334543746,0.07470988976322562,-0.027375911428681877
2009-11-30,fama_french_5_factor,2009-12-02,2009-12-31,0.08091334008851785,0.047197510068575935,0.03371583001994191
2009-11-30,weighted_composite,2009-12-02,2009-12-31,0.06933405162088295,0.05714935300291965,0.0121846986179633
2009-12-31,magic_formula,2010-01-05,2010-01-29,-0.033505465320777285,-0.046905475769445336,0.013400010448668051
2009-12-31,pe,2010-01-05,2010-01-29,-0.04203764971699333,-0.03639933659281491,-0.0056383131241784165
2009-12-31,composite_growth,2010-01-05,2010-01-29,-0.032439967814430995,-0.03535810803251631,0.0029181402180853133
2009-12-31,composite_strength,2010-01-05,2010-01-29,-0.03290948559634873,-0.0386054276107391,0.005695942014390373
2009-12-31,composite_value,2010-01-05,2010-01-29,-0.035986769186806634,-0.03525680905456666,-0.0007299601322399776
2009-12-31,composite_momentum,2010-01-05,2010-01-29,-0.012933468351891787,-0.04829482453357767,0.035361356181685885
2009-12-31,fama_french_5_factor,2010-01-05,2010-01-29,-0.027581374288731284,-0.043218274710693005,0.01563690042196172
2009-12-31,weighted_composite,2010-01-05,2010-01-29,-0.014651367481649058,-0.04802994554436742,0.03337857806271836
2010-03-31,magic_formula,2010-04-05,2010-04-30,0.05909947836070329,0.038566591318147846,0.020532887042555445
2010-03-31,composite_value,2010-04-05,2010-04-30,0.0540694878092042,0.05042994980633984,0.003639538002864366
2010-03-31,pe,2010-04-05,2010-04-30,0.05577873758100327,0.039679071343772965,0.016099666237230303
2010-03-31,composite_growth,2010-04-05,2010-04-30,0.06020259076455854,0.04370018339031805,0.01650240737424049
2010-03-31,composite_strength,2010-04-05,2010-04-30,0.0764556815594892,0.03809018681976522,0.03836549473972398
2010-03-31,composite_momentum,2010-04-05,2010-04-30,0.05829843075152652,0.08180235939589914,-0.023503928644372618
2010-03-31,fama_french_5_factor,2010-04-05,2010-04-30,0.08092203014768766,0.034017363285051845,0.046904666862635815
2010-03-31,weighted_composite,2010-04-05,2010-04-30,0.062319641581421344,0.04388618634422414,0.0184334552371972
2010-01-31,composite_value,2010-02-02,2010-02-26,0.03446105639570422,0.03218991647912761,0.0022711399165766116
2010-01-31,magic_formula,2010-02-02,2010-02-26,0.028450784259878473,0.03059748171650162,-0.0021466974566231485
2010-01-31,pe,2010-02-02,2010-02-26,0.030365901161822126,0.027667838300752045,0.002698062861070081
2010-01-31,composite_growth,2010-02-02,2010-02-26,0.03501618879687453,0.03142246009889873,0.0035937286979757996
2010-01-31,composite_strength,2010-02-02,2010-02-26,0.04258474876850711,0.028200242739971893,0.014384506028535218
2010-01-31,composite_momentum,2010-02-02,2010-02-26,0.027847987129161287,0.05027717554936798,-0.022429188420206695
2010-01-31,fama_french_5_factor,2010-02-02,2010-02-26,0.04131941966569486,0.029227055412905073,0.01209236425278979
2010-01-31,weighted_composite,2010-02-02,2010-02-26,0.031674986251010444,0.04064653476069815,-0.008971548509687705
2010-02-28,magic_formula,2010-03-02,2010-03-31,0.06117786526754423,0.06329848414919684,-0.0021206188816526098
2010-02-28,pe,2010-03-02,2010-03-31,0.05489494937538895,0.06803610868528408,-0.01314115930989513
2010-02-28,composite_growth,2010-03-02,2010-03-31,0.060690026855313856,0.06317513515438186,-0.0024851082990680062
2010-02-28,composite_strength,2010-03-02,2010-03-31,0.07540842590316654,0.05520684932640615,0.020201576576760395
2010-02-28,composite_value,2010-03-02,2010-03-31,0.061792974314362294,0.07125912763083751,-0.009466153316475219
2010-02-28,composite_momentum,2010-03-02,2010-03-31,0.05742471969044585,0.08856047113816069,-0.03113575144771484
2010-02-28,fama_french_5_factor,2010-03-02,2010-03-31,0.07623374037778957,0.05326959514850334,0.022964145229286234
2010-02-28,weighted_composite,2010-03-02,2010-03-31,0.06483617756449889,0.06400777320245886,0.0008284043620400278
2010-04-30,magic_formula,2010-05-04,2010-05-31,-0.08090386201667116,-0.08094442075396353,4.0558737292376024e-05
2010-04-30,pe,2010-05-04,2010-05-31,-0.07742013495737497,-0.07683567297786809,-0.0005844619795068867
2010-04-30,composite_growth,2010-05-04,2010-05-31,0.09709673054586551,-0.08022178405350015,0.17731851459936565
2010-04-30,composite_strength,2010-05-04,2010-05-31,-0.09166760152566208,-0.08363963816692761,-0.008027963358734472
2010-04-30,composite_value,2010-05-04,2010-05-31,-0.08525433400918789,-0.08353889491921648,-0.0017154390899714045
2010-04-30,composite_momentum,2010-05-04,2010-05-31,0.11531164691279605,-0.10058266755373241,0.21589431446652846
2010-04-30,fama_french_5_factor,2010-05-04,2010-05-31,-0.09805448227633387,-0.07819089597786469,-0.019863586298469182
2010-04-30,weighted_composite,2010-05-04,2010-05-31,0.09839551083836419,-0.08813503434288687,0.18653054518125106
2010-05-31,magic_formula,2010-06-02,2010-06-30,-0.04063946336997647,-0.03434674233759558,-0.006292721032380884
2010-05-31,pe,2010-06-02,2010-06-30,-0.03896523627401049,-0.030066920511507885,-0.008898315762502603
2010-05-31,composite_value,2010-06-02,2010-06-30,-0.03378212106535978,-0.04947500029316996,0.01569287922781018
2010-05-31,fama_french_5_factor,2010-06-02,2010-06-30,-0.06321822436773744,-0.02843008821759186,-0.03478813615014558
2010-05-31,weighted_composite,2010-06-02,2010-06-30,-0.04483571216229665,-0.05277866118918068,0.007942949026884034
2010-05-31,composite_growth,2010-06-02,2010-06-30,-0.04970260125663094,-0.02486552023337255,-0.02483708102325839
2010-05-31,composite_strength,2010-06-02,2010-06-30,-0.05947873948451607,-0.03321135335380001,-0.02626738613071606
2010-05-31,composite_momentum,2010-06-02,2010-06-30,-0.021297214396407513,-0.07474805436086965,0.053450839964462135
2010-06-30,magic_formula,2010-07-02,2010-07-30,0.0805165655577755,0.06887424102527888,0.011642324532496626
2010-06-30,pe,2010-07-02,2010-07-30,0.08317027725706169,0.06836655992712964,0.014803717329932048
2010-06-30,composite_value,2010-07-02,2010-07-30,0.07915916966663565,0.07103994418115703,0.008119225485478623
2010-06-30,fama_french_5_factor,2010-07-02,2010-07-30,0.08901014175082422,0.0668869172996949,0.022123224451129325
2010-06-30,weighted_composite,2010-07-02,2010-07-30,0.07387891943382043,0.06768118666129039,0.006197732772530037
2010-06-30,composite_growth,2010-07-02,2010-07-30,0.08577410658223653,0.06925787993816075,0.016516226644075774
2010-06-30,composite_strength,2010-07-02,2010-07-30,0.08750408457058785,0.06911759795992031,0.018386486610667538
2010-06-30,composite_momentum,2010-07-02,2010-07-30,0.05779403909682368,0.07945951677030691,-0.02166547767348323
2010-07-31,magic_formula,2010-08-03,2010-08-31,-0.07313683315517809,-0.0756186536317046,0.0024818204765265084
2010-07-31,composite_value,2010-08-03,2010-08-31,-0.0723263068165957,-0.0813828267887022,0.009056519972106505
2010-07-31,pe,2010-08-03,2010-08-31,-0.07357748117347465,-0.07209110381360032,-0.0014863773598743357
2010-07-31,composite_growth,2010-08-03,2010-08-31,-0.08510036817992044,-0.06655340669454793,-0.018546961485372507
2010-07-31,composite_strength,2010-08-03,2010-08-31,-0.08798680814110889,-0.07405484688751796,-0.013931961253590933
2010-07-31,composite_momentum,2010-08-03,2010-08-31,-0.06651066917607297,0.028206420209183732,-0.0947170893852567
2010-07-31,fama_french_5_factor,2010-08-03,2010-08-31,-0.09216178229942261,-0.06976049945632722,-0.022401282843095394
2010-07-31,weighted_composite,2010-08-03,2010-08-31,-0.07916464375632022,0.03787328650889925,-0.11703793026521947
2010-08-31,magic_formula,2010-09-02,2010-09-30,0.08101105395004753,0.10089984412103714,-0.019888790170989615
2010-08-31,composite_value,2010-09-02,2010-09-30,0.08260664155167347,0.10265467251231042,-0.020048030960636953
2010-08-31,pe,2010-09-02,2010-09-30,0.08498351020808047,0.10112939133231247,-0.016145881124232
2010-08-31,composite_growth,2010-09-02,2010-09-30,0.08579984992698463,0.08301525425310144,0.002784595673883186
2010-08-31,composite_strength,2010-09-02,2010-09-30,0.09342750843523982,0.08162977754429214,0.011797730890947683
2010-08-31,composite_momentum,2010-09-02,2010-09-30,0.09166879390716108,0.10144936824621868,-0.009780574339057602
2010-08-31,fama_french_5_factor,2010-09-02,2010-09-30,0.09581616864147163,0.07833264605955838,0.017483522581913255
2010-08-31,weighted_composite,2010-09-02,2010-09-30,0.08589874371118777,0.09615712885875896,-0.010258385147571186
2010-09-30,magic_formula,2010-10-04,2010-10-29,0.04830695123495385,0.03902291569177531,0.00928403554317854
2010-09-30,pe,2010-10-04,2010-10-29,0.046718611841259514,0.03771288778747013,0.009005724053789382
2010-09-30,composite_value,2010-10-04,2010-10-29,0.044780017914866556,0.042413234068530065,0.0023667838463364912
2010-09-30,weighted_composite,2010-10-04,2010-10-29,0.04305755834132623,0.04366538630859998,-0.0006078279672737524
2010-09-30,composite_growth,2010-10-04,2010-10-29,0.04216691612572195,0.04060690756728817,0.00156000855843378
2010-09-30,composite_strength,2010-10-04,2010-10-29,0.044948785398104874,0.04217324516805441,0.0027755402300504647
2010-09-30,composite_momentum,2010-10-04,2010-10-29,0.045742226598412074,0.0471632901756966,-0.001421063577284526
2010-09-30,fama_french_5_factor,2010-10-04,2010-10-29,0.04104548082324879,0.04534492956030771,-0.004299448737058918
2010-10-31,magic_formula,2010-11-02,2010-11-30,0.034524004384498236,0.03851574668147926,-0.003991742296981023
2010-10-31,pe,2010-11-02,2010-11-30,0.04248398159220668,0.024231542832062813,0.018252438760143864
2010-10-31,composite_value,2010-11-02,2010-11-30,0.04102470872953245,0.029752718982805657,0.011271989746726791
2010-10-31,weighted_composite,2010-11-02,2010-11-30,0.031785252475173525,0.032816069200131054,-0.0010308167249575284
2010-10-31,composite_growth,2010-11-02,2010-11-30,0.03137174298467543,0.0333070724378287,-0.0019353294531532644
2010-10-31,composite_strength,2010-11-02,2010-11-30,0.04080196834396748,0.03228052263965389,0.008521445704313589
2010-10-31,composite_momentum,2010-11-02,2010-11-30,0.031156612225937776,0.04415551126931825,-0.012998899043380474
2010-10-31,fama_french_5_factor,2010-11-02,2010-11-30,0.037781070484807194,0.028582037988878553,0.009199032495928641
2010-11-30,magic_formula,2010-12-02,2010-12-31,0.06078962401223086,0.047167342828204534,0.013622281184026329
2010-11-30,composite_value,2010-12-02,2010-12-31,0.05147542934129233,0.06914584331219241,-0.01767041397090008
2010-11-30,weighted_composite,2010-12-02,2010-12-31,0.07118297015100829,0.051116080326325364,0.020066889824682924
2010-11-30,pe,2010-12-02,2010-12-31,0.05781568591585421,0.05705134869850815,0.0007643372173460616
2010-11-30,composite_growth,2010-12-02,2010-12-31,0.06604831224419541,0.059628717641773465,0.006419594602421946
2010-11-30,composite_strength,2010-12-02,2010-12-31,0.07921988511247284,0.042102271561337744,0.0371176135511351
2010-11-30,composite_momentum,2010-12-02,2010-12-31,0.07862658342850808,0.05756334084094949,0.021063242587558588
2010-11-30,fama_french_5_factor,2010-12-02,2010-12-31,0.08157496806842979,0.04096936135667635,0.040605606711753436
2010-12-31,magic_formula,2011-01-04,2011-01-31,-0.0004700780106275447,0.0029187677718454973,-0.003388845782473042
2010-12-31,pe,2011-01-04,2011-01-31,-0.0005946567836373751,0.0029273047444743124,-0.0035219615281116877
2010-12-31,composite_growth,2011-01-04,2011-01-31,0.002496283511585348,0.00554630821757333,-0.0030500247059879818
2010-12-31,composite_strength,2011-01-04,2011-01-31,0.0030490994914249806,0.002570394961280102,0.00047870453014487845
2010-12-31,composite_value,2011-01-04,2011-01-31,-0.0013811021003728992,0.006017623677380674,-0.0073987257777535734
2010-12-31,composite_momentum,2011-01-04,2011-01-31,0.018281563941475707,-0.0002447273732188987,0.018526291314694607
2010-12-31,fama_french_5_factor,2011-01-04,2011-01-31,0.0040825373671594875,0.003453073376304443,0.0006294639908550445
2010-12-31,weighted_composite,2011-01-04,2011-01-31,0.006136135507914946,0.0048082580576925766,0.0013278774502223697
2011-03-31,magic_formula,2011-04-04,2011-04-29,0.02785111492174072,0.023253463188205432,0.004597651733535289
2011-03-31,composite_value,2011-04-04,2011-04-29,0.027270504220353625,0.014751257469602222,0.012519246750751403
2011-03-31,weighted_composite,2011-04-04,2011-04-29,0.2857128927454033,0.018083197995111183,0.2676296947502921
2011-03-31,pe,2011-04-04,2011-04-29,0.027075661085862818,0.020332462034022142,0.006743199051840676
2011-03-31,composite_growth,2011-04-04,2011-04-29,0.021612256719139872,0.022000525938388048,-0.0003882692192481753
2011-03-31,composite_strength,2011-04-04,2011-04-29,0.02772700858924944,0.024344235387013517,0.003382773202235921
2011-03-31,composite_momentum,2011-04-04,2011-04-29,0.2643751378180286,0.012806415593298927,0.2515687222247297
2011-03-31,fama_french_5_factor,2011-04-04,2011-04-29,0.02537500130470969,0.022042505836919482,0.003332495467790207
2011-01-31,magic_formula,2011-02-02,2011-02-28,0.03102249100196102,0.03060209668069372,0.000420394321267302
2011-01-31,composite_value,2011-02-02,2011-02-28,0.02986390201843766,0.02537238997719398,0.004491512041243678
2011-01-31,pe,2011-02-02,2011-02-28,0.0299468744750925,0.023475656401269866,0.006471218073822633
2011-01-31,composite_growth,2011-02-02,2011-02-28,0.025248218753035363,0.025230623302382658,1.7595450652704847e-05
2011-01-31,composite_strength,2011-02-02,2011-02-28,0.026147081755409942,0.025964530765824397,0.00018255098958554553
2011-01-31,composite_momentum,2011-02-02,2011-02-28,0.30349663374944585,0.029351300018952548,0.2741453337304933
2011-01-31,fama_french_5_factor,2011-02-02,2011-02-28,0.024780808076794173,0.029167272839061054,-0.004386464762266881
2011-01-31,weighted_composite,2011-02-02,2011-02-28,0.02793992740064902,0.022584050438470105,0.005355876962178915
2011-02-28,magic_formula,2011-03-02,2011-03-31,0.042418052774390334,0.04139006368789435,0.001027989086495984
2011-02-28,pe,2011-03-02,2011-03-31,0.041466149105951484,0.03883614527156684,0.0026300038343846435
2011-02-28,composite_value,2011-03-02,2011-03-31,0.04412549256006988,0.0340772562715413,0.010048236288528585
2011-02-28,weighted_composite,2011-03-02,2011-03-31,0.023428742960714365,0.041288439226987494,-0.01785969626627313
2011-02-28,composite_growth,2011-03-02,2011-03-31,0.04099732782181289,0.03665218536540014,0.004345142456412751
2011-02-28,composite_strength,2011-03-02,2011-03-31,0.03264744814302869,0.04413322832526457,-0.01148578018223588
2011-02-28,composite_momentum,2011-03-02,2011-03-31,0.02742313323610774,0.036161649761138816,-0.008738516525031076
2011-02-28,fama_french_5_factor,2011-03-02,2011-03-31,0.03500827081648255,0.04071352918774332,-0.00570525837126077
2011-04-30,magic_formula,2011-05-03,2011-05-31,-0.003796820044767399,-0.0028602354139363943,-0.0009365846308310045
2011-04-30,pe,2011-05-03,2011-05-31,-0.004281992369920057,0.00023003665575220235,-0.004512029025672259
2011-04-30,composite_value,2011-05-03,2011-05-31,-0.0035875138146098623,-0.005402101270767052,0.00181458745615719
2011-04-30,weighted_composite,2011-05-03,2011-05-31,-0.006170334681932778,0.00018754981511310404,-0.006357884497045882
2011-04-30,composite_growth,2011-05-03,2011-05-31,0.00023062904390507762,0.0001549610008403406,7.5668043064737e-05
2011-04-30,composite_strength,2011-05-03,2011-05-31,-0.006144938154368753,-0.003573254683197172,-0.002571683471171581
2011-04-30,composite_momentum,2011-05-03,2011-05-31,-0.003994005139163884,-0.003499567886373122,-0.0004944372527907618
2011-04-30,fama_french_5_factor,2011-05-03,2011-05-31,-0.008399651725221492,-0.003876634084585585,-0.004523017640635906
2011-05-31,magic_formula,2011-06-02,2011-06-30,0.012529293624052876,0.01172346980061659,0.0008058238234362851
2011-05-31,composite_value,2011-06-02,2011-06-30,0.008754860832042691,0.004411068792567138,0.004343792039475553
2011-05-31,weighted_composite,2011-06-02,2011-06-30,0.02097944891973055,0.006829349137924426,0.014150099781806123
2011-05-31,pe,2011-06-02,2011-06-30,0.018421456194096884,0.006351668817632934,0.012069787376463949
2011-05-31,composite_growth,2011-06-02,2011-06-30,0.012190481049022274,0.0031078613516236325,0.00908261969739864
2011-05-31,composite_strength,2011-06-02,2011-06-30,-0.006354529985997259,0.015775383498119296,-0.022129913484116553
2011-05-31,composite_momentum,2011-06-02,2011-06-30,0.02531744518643926,0.00020879235961004933,0.02510865282682921
2011-05-31,fama_french_5_factor,2011-06-02,2011-06-30,-0.00568898423085112,0.013693580210789121,-0.01938256444164024
2011-06-30,magic_formula,2011-07-04,2011-07-29,-0.035372251238821276,-0.044128189246274506,0.00875593800745323
2011-06-30,pe,2011-07-04,2011-07-29,-0.03337765252205372,-0.040855934560121175,0.007478282038067455
2011-06-30,composite_growth,2011-07-04,2011-07-29,-0.03779251148891951,-0.04180075571388649,0.004008244224966977
2011-06-30,composite_strength,2011-07-04,2011-07-29,-0.03067146285473305,-0.04214306883071265,0.011471605975979599
2011-06-30,composite_value,2011-07-04,2011-07-29,-0.03896347639442032,-0.034679973500755995,-0.004283502893664325
2011-06-30,composite_momentum,2011-07-04,2011-07-29,-0.020093318883166515,0.11845870726833173,-0.13855202615149825
2011-06-30,fama_french_5_factor,2011-07-04,2011-07-29,-0.033018640384776636,-0.039266541112948423,0.006247900728171787
2011-06-30,weighted_composite,2011-07-04,2011-07-29,-0.03579998386810489,-0.03877882441783796,0.002978840549733075
2011-09-30,composite_value,2011-10-04,2011-10-31,0.1908397181861107,0.2134915245104547,-0.022651806324343993
2011-09-30,magic_formula,2011-10-04,2011-10-31,0.20007405471484013,0.2012195497836858,-0.0011454950688456755
2011-09-30,pe,2011-10-04,2011-10-31,0.19475696835981432,0.1855348654990184,0.009222102860795917
2011-09-30,composite_growth,2011-10-04,2011-10-31,0.3814218422901012,0.17827356972035685,0.20314827256974433
2011-09-30,composite_strength,2011-10-04,2011-10-31,0.21986254738141214,0.18747651088744613,0.032386036493966014
2011-09-30,composite_momentum,2011-10-04,2011-10-31,0.34817881245411386,0.16836589995477194,0.17981291249934192
2011-09-30,fama_french_5_factor,2011-10-04,2011-10-31,0.2211346696707867,0.18321934250367464,0.03791532716711207
2011-09-30,weighted_composite,2011-10-04,2011-10-31,0.20608441567417424,0.18321498035427825,0.022869435319895992
2011-08-31,magic_formula,2011-09-02,2011-09-30,-0.08417155349026509,-0.07807970747814075,-0.006091846012124341
2011-08-31,composite_value,2011-09-02,2011-09-30,-0.08615266143015625,-0.08970514359453348,0.0035524821643772297
2011-08-31,pe,2011-09-02,2011-09-30,-0.08648619313571024,-0.07928376706235134,-0.0072024260733589
2011-08-31,composite_growth,2011-09-02,2011-09-30,-0.09223376380435246,-0.0807792327012187,-0.011454531103133755
2011-08-31,composite_strength,2011-09-02,2011-09-30,-0.0968103107021958,-0.07691578841587698,-0.019894522286318814
2011-08-31,composite_momentum,2011-09-02,2011-09-30,-0.08777514661766334,-0.09732367306836152,0.009548526450698189
2011-08-31,fama_french_5_factor,2011-09-02,2011-09-30,-0.09853237109026117,-0.07652520933430926,-0.02200716175595191
2011-08-31,weighted_composite,2011-09-02,2011-09-30,-0.10087884406046577,-0.08176645544687049,-0.01911238861359528
2011-07-31,magic_formula,2011-08-02,2011-08-31,-0.06839517557463583,-0.06327605526808641,-0.005119120306549416
2011-07-31,composite_value,2011-08-02,2011-08-31,-0.06765642858051715,-0.08199937922078386,0.014342950640266708
2011-07-31,pe,2011-08-02,2011-08-31,-0.060761309699545206,-0.0616268070707702,0.000865497371224995
2011-07-31,composite_growth,2011-08-02,2011-08-31,-0.08183350987868329,-0.06124932960999586,-0.020584180268687434
2011-07-31,composite_strength,2011-08-02,2011-08-31,-0.09525749387684754,-0.05897156786529459,-0.03628592601155295
2011-07-31,composite_momentum,2011-08-02,2011-08-31,-0.08007748189302659,-0.07765093205442138,-0.002426549838605213
2011-07-31,fama_french_5_factor,2011-08-02,2011-08-31,-0.09848252783605312,-0.0554204530554654,-0.04306207478058772
2011-07-31,weighted_composite,2011-08-02,2011-08-31,-0.09428687704382743,-0.054011635701603285,-0.04027524134222415
2011-10-31,magic_formula,2011-11-02,2011-11-30,0.029695138349513147,0.03324975190561038,-0.0035546135560972324
2011-10-31,pe,2011-11-02,2011-11-30,0.02514517870658687,0.030813757767094902,-0.005668579060508033
2011-10-31,composite_value,2011-11-02,2011-11-30,0.024876003090258995,0.03023901011717724,-0.005363007026918245
2011-10-31,weighted_composite,2011-11-02,2011-11-30,0.01877907371955251,0.02445748560799746,-0.005678411888444947
2011-10-31,composite_growth,2011-11-02,2011-11-30,0.0164654668103035,0.02756182951035631,-0.01109636270005281
2011-10-31,composite_strength,2011-11-02,2011-11-30,0.025068092029225865,0.031004897114636373,-0.005936805085410508
2011-10-31,composite_momentum,2011-11-02,2011-11-30,0.0051429539614542795,0.020498574165189427,-0.015355620203735147
2011-10-31,fama_french_5_factor,2011-11-02,2011-11-30,0.025423798311980602,0.031106257322674188,-0.005682459010693586
2011-11-30,magic_formula,2011-12-02,2011-12-30,0.0070909010403957685,0.008260957122108609,-0.0011700560817128405
2011-11-30,weighted_composite,2011-12-02,2011-12-30,0.007084623213916651,0.004201687623914531,0.0028829355900021197
2011-11-30,pe,2011-12-02,2011-12-30,0.0032513751361021607,0.008404158071604719,-0.005152782935502558
2011-11-30,composite_growth,2011-12-02,2011-12-30,0.013404286011174793,0.0016553333030246355,0.011748952708150158
2011-11-30,composite_strength,2011-12-02,2011-12-30,0.007321303459434523,0.007916354360636505,-0.0005950509012019826
2011-11-30,composite_value,2011-12-02,2011-12-30,0.008291741998006558,0.011765299000213322,-0.0034735570022067647
2011-11-30,composite_momentum,2011-12-02,2011-12-30,-0.023627787647911028,0.00029731738526643964,-0.023925105033177466
2011-11-30,fama_french_5_factor,2011-12-02,2011-12-30,0.010972045014868028,0.004673594560910621,0.006298450453957408
2011-12-31,magic_formula,2012-01-03,2012-01-31,0.055687295459750825,0.05952695485140219,-0.0038396593916513663
2011-12-31,pe,2012-01-03,2012-01-31,0.06106438644554093,0.05976327944677409,0.0013011069987668364
2011-12-31,composite_growth,2012-01-03,2012-01-31,0.05953500471820685,0.07408669736594971,-0.014551692647742857
2011-12-31,composite_strength,2012-01-03,2012-01-31,0.08409400848316152,0.05559201898679347,0.02850198949636805
2011-12-31,composite_value,2012-01-03,2012-01-31,0.0674885688665347,0.07796037576171987,-0.010471806895185162
2011-12-31,composite_momentum,2012-01-03,2012-01-31,0.14018979098767456,0.06367632819187377,0.07651346279580079
